publication_date,compound,headline,neg,neu,pos,label
2019-01-20 15:07:43,-0.7832,Which Big Pharma Stocks Lose Most in a War on Drug Price Hikes?,0.408,0.592,0.0,-1
2019-01-21 06:01:26,0.0,[$$] GSK chairman to step down ahead of break-up,0.0,1.0,0.0,0
2019-01-21 07:20:47,0.0,[$$] GlaxoSmithKline chair Philip Hampton to step down,0.0,1.0,0.0,0
2019-01-21 08:12:42,0.0,GSK Chairman Hampton to step down ahead of split,0.0,1.0,0.0,0
2019-01-21 15:14:30,0.0,"The Zacks Analyst Blog Highlights: Pfizer, Biogen, Schwab, Sysco and Philips",0.0,1.0,0.0,0
2019-01-21 17:07:45,0.4404,3 Stocks That Are Easy to Understand,0.0,0.633,0.367,1
2019-01-21 20:24:45,0.0,The Dogs of the Dow 2019: 10 Dividend Stocks to Watch,0.0,1.0,0.0,0
2019-01-22 00:16:00,0.0,Will AVRO Reverse Course In Run-up To February Event?,0.0,1.0,0.0,0
2019-01-22 13:02:11,0.3612,What Do Analysts Recommend for Pfizer ahead of Its Q4 Results?,0.0,0.8,0.2,1
2019-01-22 13:08:28,0.4404,Better Buy: Pfizer vs. AbbVie,0.0,0.58,0.42,1
2019-01-22 14:35:02,0.4404,Is Pfizer Expected to Impress the Market with Its Q4 Results?,0.0,0.775,0.225,1
2019-01-22 14:45:18,0.5574,All Signals Are Positive for Buying Abbott Laboratories,0.0,0.66,0.34,1
2019-01-22 15:16:51,0.0,Johnson & Johnson Releases Its 2018 Results: Revenue Up 6.7%,0.0,1.0,0.0,0
2019-01-22 16:05:02,0.0,How Pfizer’s Research Pipeline Is Set Up ahead of Its Q4 Results,0.0,1.0,0.0,0
2019-01-23 12:30:02,0.0,Is Pfizer Expecting a Rise in Its Expenses in 2019?,0.0,1.0,0.0,0
2019-01-23 13:34:00,-0.2732,"Pfizer, Merck drop after Wall Street downgrades on &apos;patent cliff&apos; and competition",0.16,0.84,0.0,-1
2019-01-23 13:34:00,-0.2732,"Pfizer, Merck drop after Wall Street downgrades on 'patent cliff' and competition",0.16,0.84,0.0,-1
2019-01-23 14:03:11,0.4767,Merck a Top Socially Responsible Dividend Stock With 2.9% Yield (MRK),0.0,0.661,0.339,1
2019-01-23 16:37:56,0.0,"Dow Movers: MRK, IBM",0.0,1.0,0.0,0
2019-01-23 17:37:19,0.296,"MTUM, MRK, PFE, MA: ETF Outflow Alert",0.0,0.732,0.268,1
2019-01-23 19:04:15,-0.5423,"Healthcare ETFs Slip After Abbot Lab’s Revenue Miss, Weak Outlook",0.36,0.64,0.0,-1
2019-01-23 21:25:00,0.0,Big Pharma Stocks Were Downgraded by Analysts Today,0.0,1.0,0.0,0
2019-01-24 08:14:26,-0.4404,[$$] The London Report: Vodafone slides after weak S Africa results,0.244,0.756,0.0,-1
2019-01-24 11:57:03,0.0,Pfizer Falls 3%,0.0,1.0,0.0,0
2019-01-24 14:54:29,0.4939,"Health Care Sector Update for 01/24/2019: URGN, BMY, TTNP, JNJ, PFE, MRK, ABT, AMGN",0.0,0.802,0.198,1
2019-01-24 16:59:00,0.4939,Skyrocketing health care costs key topic at Davos,0.0,0.686,0.314,1
2019-01-24 18:40:03,0.0,Pfizer (PFE) to Report Q4 Earnings: What's in the Cards?,0.0,1.0,0.0,0
2019-01-24 18:40:39,0.0,Healthcare ETFs in Focus Ahead of Q4 Earnings,0.0,1.0,0.0,0
2019-01-24 19:37:38,0.0,Stocks waver as chipmakers power tech company rally,0.0,1.0,0.0,0
2019-01-24 19:53:00,0.0,Cost on the rise: Congress to investigate Big Pharma,0.0,1.0,0.0,0
2019-01-24 20:36:21,0.0,Moderna's Hot New mRNA Technology Has Competition,0.0,1.0,0.0,0
2019-01-24 21:48:45,0.0,Stocks waver again as chipmakers jump and drug companies dip,0.0,1.0,0.0,0
2019-01-25 03:47:12,0.5574,Asian shares rise after moderate gains on Wall Street,0.0,0.603,0.397,1
2019-01-25 05:29:03,0.6908,Asian shares rise on optimism over China-US trade talks,0.0,0.551,0.449,1
2019-01-25 12:31:18,0.0,Boeing Is the Second-Best Dow 30 Performer,0.0,1.0,0.0,0
2019-01-25 14:34:52,0.4939,"Health Care Sector Update for 01/25/2019: IDXG, RMD, ABBV, JNJ, PFE, MRK, ABT, AMGN",0.0,0.802,0.198,1
2019-01-25 14:37:00,0.0,How to Trade Merck and Pfizer Pre-Earnings - Each Face Deteriorating Charts,0.0,1.0,0.0,0
2019-01-25 15:23:03,-0.4588,"Pharma Stock Roundup: JNJ & BMY's Q4 Earnings, Study Failures at LLY & ABBV",0.214,0.786,0.0,-1
2019-01-25 16:22:00,0.5574,Stocks Close Firmly Positive After Deal To End Shutdown - U.S. Commentary,0.0,0.735,0.265,1
2019-01-25 17:38:03,0.25,"3 Big Stock Charts for Friday: Merck, Broadcom and Advanced Micro Devices",0.0,0.833,0.167,1
2019-01-25 22:04:57,0.4576,"After Hours Most Active for Jan 25, 2019 :  ENLK, CZR, ENLC, DHI, BAC, PFE, JD, ZNGA, KMI, INTC, FB, QQQ",0.0,0.864,0.136,1
2019-01-27 16:30:00,0.0,3 Things You Should Expect in Pfizer&apos;s Q4 Earnings Update,0.0,1.0,0.0,0
2019-01-27 17:43:40,0.0,3 Things You Should Expect in Pfizer's Q4 Earnings Update,0.0,1.0,0.0,0
2019-01-28 01:29:45,-0.4215,Pfizer Pivots to Cancer Drugs for Growth,0.367,0.417,0.217,-1
2019-01-28 12:02:12,0.0,Clovis' Rubraca Gets Nod as Maintenance Therapy in Europe,0.0,1.0,0.0,0
2019-01-28 14:43:59,0.4939,"Health Care Sector Update for 01/28/2019: TRVN, ARAY, ABBV, JNJ, PFE, ABT, MRK, AMGN",0.0,0.802,0.198,1
2019-01-28 15:19:03,0.0,"Drug/Biotech Stock Earnings on Jan 29: PFE, AMGN, BIIB & AGN",0.0,1.0,0.0,0
2019-01-28 15:46:21,0.0,Week in Review: U.S. Markets Quiet During Short Week as Government Shutdown Temporarily Ended,0.0,1.0,0.0,0
2019-01-28 16:15:00,-0.6597,Stocks Move Significantly Lower On Disappointing Earnings News - U.S. Commentary,0.403,0.597,0.0,-1
2019-01-28 17:43:12,-0.3182,PFE Makes Notable Cross Below Critical Moving Average,0.247,0.753,0.0,-1
2019-01-28 17:44:59,0.0,"3 Big Stock Charts for Monday: Pfizer, MGM Resorts and Incyte",0.0,1.0,0.0,0
2019-01-28 18:06:00,0.0,"Earnings Preview: Apple, AMD, Verizon, Other Giants to Report Crucial Q4",0.0,1.0,0.0,0
2019-01-28 18:20:13,0.0,Q4 Earnings Outlook For Pfizer,0.0,1.0,0.0,0
2019-01-28 18:39:05,-0.296,5 Dow Jones Stocks Under Pressure,0.355,0.645,0.0,-1
2019-01-28 18:43:02,0.0,Pfizer is Oversold,0.0,1.0,0.0,0
2019-01-28 21:12:46,0.0,"Pre-Market Earnings Report for January 29, 2019 :  PFE, VZ, MMM, LMT, DHR, BIIB, AGN, HCA, GLW, PCAR, ROK, NUE",0.0,1.0,0.0,0
2019-01-28 21:30:35,0.0,The worst-performing Dow stock this year is about to report earnings. Here's what to expect,0.0,1.0,0.0,0
2019-01-28 22:42:41,0.0,Pfizer Stock Is at Do-or-Die Spot Ahead of Earnings,0.0,1.0,0.0,0
2019-01-29 06:39:00,-0.5106,"Pfizer, Lilly Announce Results From Phase 3 Study Of Tanezumab In OA Pain",0.231,0.769,0.0,-1
2019-01-29 06:47:00,0.1779,Pfizer Shares Slump 2% After Cutting Full-Year Revenue Outlook,0.14,0.654,0.206,1
2019-01-29 07:18:00,-0.3818,Pfizer Q4 Results Beat View; But FY19 Outlook Disappoints,0.245,0.755,0.0,-1
2019-01-29 08:19:00,0.5574,Futures Point To Moderately Positive Opening For Wall Street,0.0,0.69,0.31,1
2019-01-29 08:59:00,0.0,Stocks May Show Initial Move To The Upside - U.S. Commentary,0.0,1.0,0.0,0
2019-01-29 10:47:00,0.0,Major Averages Turning In Mixed Performance In Morning Trading - U.S. Commentary,0.0,1.0,0.0,0
2019-01-29 11:30:00,-0.5106,Pfizer and Lilly Announce Top-Line Results From Second Phase 3 Study of Tanezumab in Osteoarthritis Pain,0.191,0.809,0.0,-1
2019-01-29 11:45:00,0.0,PFIZER REPORTS FOURTH-QUARTER AND FULL-YEAR 2018 RESULTS,0.0,1.0,0.0,0
2019-01-29 11:51:10,-0.5994,Pfizer's earnings outlook disappoints after Viagra loses patent protection and Lyrica faces same fate,0.29,0.71,0.0,-1
2019-01-29 11:51:10,-0.1531,"Pfizer's earnings beat forecast, but shares fall as company's outlook disappoints",0.224,0.592,0.184,-1
2019-01-29 11:55:47,-0.2263,Pfizer full-year revenue forecast misses estimates,0.275,0.725,0.0,-1
2019-01-29 11:58:00,-0.3818,"Pfizer shares slide 2% premarket after it swings to loss, guidance lags consensus",0.282,0.588,0.129,-1
2019-01-29 12:11:38,-0.0772,"Pfizer Earnings Top, But Dow Jones Drug Giant Guides Low; Allergan Earnings Beat",0.141,0.738,0.121,0
2019-01-29 12:34:48,0.0,"US STOCKS-Wall St futures flat, eyes on China impact",0.0,1.0,0.0,0
2019-01-29 12:46:33,0.5106,[$$] Pfizer sees strong dollar weighing on results in 2019,0.0,0.732,0.268,1
2019-01-29 12:52:54,0.0,"Stocks making the biggest moves premarket: 3M, Pfizer, Verizon, Xerox & more",0.0,1.0,0.0,0
2019-01-29 13:25:34,-0.3818,Pfizer’s Fiscal 2019 Guidance Disappoints Investors,0.342,0.658,0.0,-1
2019-01-29 13:37:36,-0.3818,Pfizer&apos;s Outlook Disappoints as Drugmaker Focuses on Pipeline,0.271,0.729,0.0,-1
2019-01-29 13:53:01,-0.3818,"Pfizer (PFE) Q4 Earnings & Sales Beat, 2019 View Disappoints",0.245,0.755,0.0,-1
2019-01-29 13:54:49,0.0,US STOCKS-Wall St set to open higher after latest batch of earnings,0.0,1.0,0.0,0
2019-01-29 14:03:00,-0.6597,4 Things Exact Sciences Investors Should Know About 23andMe&apos;s New Cancer Test,0.306,0.694,0.0,-1
2019-01-29 14:25:00,0.4019,Dow earnings reporters' stocks would boost Dow's price by 11 points,0.0,0.787,0.213,1
2019-01-29 14:25:00,0.4019,Dow earnings reporters&apos; stocks would boost Dow&apos;s price by 11 points,0.0,0.787,0.213,1
2019-01-29 14:37:43,0.0,"Stocks Mixed Ahead Of Trade Talks, Fed, Apple; Cat Leads Dow Jones",0.0,1.0,0.0,0
2019-01-29 14:41:02,0.0,"Pfizer (PFE) Q4 Earnings Beat, 2019 View Tepid, Stock Dips",0.0,1.0,0.0,0
2019-01-29 15:03:33,0.0,Pfizer&apos;s Subpar Outlook Embodies Pharma&apos;s Plight,0.0,1.0,0.0,0
2019-01-29 15:15:18,0.0,Dow Leads Despite Mixed Earnings Results; Apple Earnings On Deck,0.0,1.0,0.0,0
2019-01-29 15:16:03,0.0,The Apple (AAPL) of Investors' Eye,0.0,1.0,0.0,0
2019-01-29 15:19:00,0.0772,Dow Gets Lift From 3M as Wall Street Awaits Earnings From Apple,0.0,0.894,0.106,0
2019-01-29 15:40:00,0.0,Pfizer’s ‘Promising Outlook’ Still Shines for Analysts After Earnings Report,0.0,1.0,0.0,0
2019-01-29 16:02:04,0.0,Apple To Report Fiscal Q1 Earnings,0.0,1.0,0.0,0
2019-01-29 17:26:15,0.0,"Stocks making moves midday: PulteGroup, 3M, Harley-Davidson & more",0.0,1.0,0.0,0
2019-01-29 18:01:00,0.0,Major Averages Close Mixed Following Lackluster Session - U.S. Commentary,0.0,1.0,0.0,0
2019-01-29 18:16:00,0.0,South Korea Shares May See Renewed Selling Pressure,0.212,0.577,0.212,0
2019-01-29 18:16:19,0.4215,"Pfizer quarterly profit in line, touts pipeline of future products",0.092,0.667,0.242,1
2019-01-29 18:31:00,-0.2263,Malaysia Bourse May Extend Losing Streak,0.313,0.482,0.205,-1
2019-01-29 18:32:41,0.0516,"Pfizer swings to loss due to restructuring, asset writedowns",0.195,0.593,0.212,0
2019-01-29 18:40:06,0.0,"Apple Earnings Preview & Latest Results from Verizon, 3M, and Pfizer",0.0,1.0,0.0,0
2019-01-29 19:00:00,0.0,Dow Trades Higher and Nasdaq Stumbles Ahead of Apple Earnings,0.0,1.0,0.0,0
2019-01-29 19:01:00,0.0,Continued Consolidation Called For Singapore Stock Market,0.0,1.0,0.0,0
2019-01-29 19:31:00,-0.5563,More Pain Predicted For Taiwan Stock Market,0.375,0.625,0.0,-1
2019-01-29 20:00:00,0.0,Pfizer Q4 Earnings Update: 4 Key Things You Need to Know,0.0,1.0,0.0,0
2019-01-29 20:01:00,-0.296,China Bourse Expected To Open Under Pressure,0.268,0.732,0.0,-1
2019-01-29 20:07:00,0.34,Dow Gives Up Gains as Stocks Falter Ahead of Apple Earnings,0.0,0.806,0.194,1
2019-01-29 20:16:00,-0.128,Losses May Accelerate For Hong Kong Shares,0.273,0.505,0.222,-1
2019-01-29 20:36:00,0.0,Australian Market Modestly Higher,0.0,1.0,0.0,0
2019-01-29 21:01:00,0.4019,"Indonesia Stock Market May Test Support At 6,400 Points",0.0,0.748,0.252,1
2019-01-29 21:20:00,0.0,Dow Closes Modestly Higher Ahead of Apple Earnings,0.0,1.0,0.0,0
2019-01-29 21:26:00,0.1027,Pfizer Tops Q4 Earnings But Guides for Weaker 2019 as Lyrica Exclusivity Ends,0.169,0.64,0.192,1
2019-01-29 21:31:00,0.0,Continued Selling Pressure Predicted For Thai Shares,0.234,0.532,0.234,0
2019-01-29 21:38:00,-0.296,Japanese Market Drifts Lower,0.423,0.577,0.0,-1
2019-01-29 21:42:38,-0.4404,"Pfizer, Allergan Stocks Diverge On Earnings Beat, Weak Sales Outlook",0.244,0.756,0.0,-1
2019-01-29 21:48:50,0.0,"Market Close Report: NASDAQ Composite index closes at 7,028.29 down -57.40 points",0.0,1.0,0.0,0
2019-01-29 21:57:17,0.0,3 Stocks Move Tuesday,0.0,1.0,0.0,0
2019-01-29 22:03:07,0.4576,"After Hours Most Active for Jan 29, 2019 :  ABEV, FCX, PFE, ITUB, PG, TVPT",0.0,0.813,0.187,1
2019-01-29 22:03:25,0.5267,Close Update: Dow Scratches Out Small Gain as Other Major Indexes Slump,0.0,0.764,0.236,1
2019-01-29 22:20:58,0.0,US Market Indexes Close Flat on Tuesday,0.0,1.0,0.0,0
2019-01-29 22:23:00,-0.296,"Asian Markets Mostly Lower Ahead Of Fed Decision, Trade Talks",0.196,0.804,0.0,-1
2019-01-29 22:43:27,0.5859,"Pfizer, 3M Earnings Propel Dow to a Win",0.0,0.612,0.388,1
2019-01-29 23:41:17,-0.296,Here's when an earnings miss isn't really a miss: Jim Cramer,0.286,0.714,0.0,-1
2019-01-30 00:42:40,0.6369,The 5 Best Dow Jones Stocks to Buy Now,0.0,0.625,0.375,1
2019-01-30 01:17:54,-0.4767,[$$] Pfizer Results Hurt by Pricing Challenges,0.351,0.515,0.134,-1
2019-01-30 03:47:30,0.4404,Better Buy: Johnson & Johnson vs. Pfizer,0.0,0.633,0.367,1
2019-01-30 04:45:41,0.0,Pfizer (PFE) Q4 2018 Earnings Conference Call Transcript,0.0,1.0,0.0,0
2019-01-30 05:40:00,0.0,"Pfizer Well-Positioned, Undervalued",0.0,1.0,0.0,0
2019-01-30 12:00:00,0.1779,"New Jersey’s College Savings Plan Bought Up AT&T, Amazon, and GM Stock",0.0,0.866,0.134,1
2019-01-30 12:28:00,-0.6597,A Cure for Cancer Next Year? The Stock Market Says Don&apos;t Believe the Hype,0.268,0.732,0.0,-1
2019-01-30 13:16:00,0.0,3 Big Pharmas Expecting a Softer 2019,0.0,1.0,0.0,0
2019-01-30 13:46:01,0.0,"Amgen (AMGN) Q4 Earnings Beat Estimates, 2019 Guidance Tepid",0.0,1.0,0.0,0
2019-01-30 13:50:26,-0.6597,A Cure for Cancer Next Year? The Stock Market Says Don't Believe the Hype,0.268,0.732,0.0,-1
2019-01-30 13:52:01,-0.0258,Lilly/Pfizer's Osteoarthritis Pain Drug Succeeds in 2nd Study,0.264,0.48,0.256,0
2019-01-30 14:16:50,0.0,"Pfizer, Inc. (PFE) Ex-Dividend Date Scheduled for January 31, 2019",0.0,1.0,0.0,0
2019-01-30 14:30:02,0.0,"Company News For Jan 30, 2019",0.0,1.0,0.0,0
2019-01-30 14:47:47,0.4939,"Health Care Sector Update for 01/30/2019: CODX, ANTM, ACIU, JNJ, PFE, MRK, ABT, AMGN",0.0,0.802,0.198,1
2019-01-30 16:03:01,0.0,Pfizer Beats Expectations but Reaction Is Muted,0.0,1.0,0.0,0
2019-01-30 17:46:00,0.0,Pfizer's Near-Term Correction Could Be Over,0.0,1.0,0.0,0
2019-01-30 18:23:43,0.0,Pfizer: Analysts’ Recommendations after Its Q4 Results,0.0,1.0,0.0,0
2019-01-30 19:47:33,0.0,What Should Apple Do With Its Cash?,0.0,1.0,0.0,0
2019-01-30 19:55:02,0.0,Pfizer Expects Flat Operational Revenue in Fiscal 2019,0.0,1.0,0.0,0
2019-01-30 21:25:02,0.0,Pfizer: Flat Operational EPS Performance in Fiscal 2019?,0.0,1.0,0.0,0
2019-01-30 21:34:59,0.0,Edited Transcript of PFE earnings conference call or presentation 29-Jan-19 3:00pm GMT,0.0,1.0,0.0,0
2019-01-31 00:01:00,-0.296,Jim Cramer: When Is a Miss Not a Miss?,0.39,0.61,0.0,-1
2019-01-31 04:45:02,-0.128,Why are deep-pocketed biotechs cutting hundreds of jobs?,0.176,0.824,0.0,-1
2019-01-31 12:31:45,0.0,Pfizer’s Expenses Are Expected to Rise in Fiscal 2019,0.0,1.0,0.0,0
2019-01-31 14:01:02,0.3818,Oncology Portfolio: Pfizer’s Key Growth Driver in Fiscal 2018,0.0,0.755,0.245,1
2019-01-31 14:44:22,0.4939,"Health Care Sector Update for 01/31/2019: SCYX, PULM, BAX, JNJ, PFE, ABT, MRK, AMGN",0.0,0.802,0.198,1
2019-01-31 15:30:45,0.1779,Pfizer: Ibrance and Xtandi Are Key Oncology Assets,0.0,0.805,0.195,1
2019-01-31 16:27:00,0.0,Pfizer Stock’s ‘Dark Period’ Might Finally Be Over,0.0,1.0,0.0,0
2019-01-31 18:43:47,0.0,Merck's Pneumococcal Vaccine Gets Breakthrough Therapy Status,0.0,1.0,0.0,0
2019-01-31 22:43:34,0.6369,Nasdaq Closes Out Best Month Since 2011,0.0,0.588,0.412,1
2019-02-01 09:25:00,0.5574,Pfizer Gets Positive CHMP Opinion For Vizimpro 45 Mg,0.0,0.69,0.31,1
2019-02-01 12:30:44,0.3612,Xeljanz: Pfizer’s Key Immunology Asset in Fiscal 2019,0.0,0.737,0.263,1
2019-02-01 13:07:36,0.0,Watch These Healthcare Stocks in First Week of February,0.0,1.0,0.0,0
2019-02-01 13:15:01,0.0,"Pharma Stock Roundup: Q4 Earnings, Pipeline Updates at PFE, RHHBY",0.0,1.0,0.0,0
2019-02-01 14:17:00,0.0516,Pfizer Receives Positive CHMP Opinion for Vizimpro® (dacomitinib) for the First-line Treatment of Adult Patients with Locally Advanced Or Metastatic Non-Small Cell Lung Cancer with EGFR-Activating Mutations,0.129,0.706,0.165,0
2019-02-01 14:44:42,0.4939,"Health Care Sector Update for 02/01/2019: TTNP, CTIC, OPK, JNJ, PFE, MRK, ABT, AMGN",0.0,0.802,0.198,1
2019-02-01 15:15:45,0.0,Pharma Catches Another Case Of M&A Fever,0.0,1.0,0.0,0
2019-02-01 15:56:29,0.4404,"Dow 30 Stock Roundup: MCD, BA, 3M, MSFT, PFE, V Earnings Impress",0.0,0.775,0.225,1
2019-02-01 21:47:04,0.2023,"Top Analyst Reports for Boeing, Thermo Fisher & Anthem",0.0,0.795,0.205,1
2019-02-02 01:01:00,-0.296,It&apos;s Official: Trump Proposes Plan to Stop Skyrocketing Drug Prices,0.196,0.804,0.0,-1
2019-02-02 02:44:37,-0.296,It's Official: Trump Proposes Plan to Stop Skyrocketing Drug Prices,0.196,0.804,0.0,-1
2019-02-02 19:17:00,-0.3818,Pricing Pressure a Hard Pill for Pharma to Swallow,0.375,0.625,0.0,-1
2019-02-03 14:16:00,0.0,Pfizer&apos;s Next 3 Years: What Investors Can Expect,0.0,1.0,0.0,0
2019-02-03 15:07:35,-0.296,A War on High Drug Prices Could Boost Biosimilars,0.31,0.476,0.214,-1
2019-02-03 16:08:06,0.0,Pfizer's Next 3 Years: What Investors Can Expect,0.0,1.0,0.0,0
2019-02-04 14:46:57,0.4939,"Health Care Sector Update for 02/04/2019: BLRX, EOLS, FENC, JNJ, PFE, ABT, MRK, AMGN",0.0,0.802,0.198,1
2019-02-04 15:14:23,0.0,"The Zacks Analyst Blog Highlights: Boeing, Thermo Fisher, Anthem, PayPal and Pfizer",0.0,1.0,0.0,0
2019-02-04 16:16:30,-0.6597,Pfizer's (PFE) New Lung Cancer Drug Vizimpro Gets CHMP Nod,0.328,0.672,0.0,-1
2019-02-04 20:37:06,0.0,What Are Analysts Recommending for Merck after Q4 2018 Results?,0.0,1.0,0.0,0
2019-02-04 20:41:00,0.2023,"7 Top Gainers In Healthcare Sector (ALRN, APHA, INSY...)",0.0,0.795,0.205,1
2019-02-05 02:47:00,0.0,Here&apos;s Why Exact Sciences Soared 42.8% in January,0.0,1.0,0.0,0
2019-02-05 04:07:23,0.0,Here's Why Exact Sciences Soared 42.8% in January,0.0,1.0,0.0,0
2019-02-05 13:03:52,-0.1531,Corporate Profits' New Enemy Is the 'Dollar Vortex',0.282,0.484,0.234,-1
2019-02-05 13:07:01,0.0,Lilly/Incyte's Olumiant Meets Endpoint in Eczema Studies,0.0,1.0,0.0,0
2019-02-05 15:07:02,0.4939,"Health Care Sector Update for 02/05/2019: OPGN, CNC, GILD, JNJ, PFE, ABT, MRK, AMGN",0.0,0.802,0.198,1
2019-02-05 16:38:10,0.0,"Pharma execs will testify before Congress 'one way or another,' US senator says",0.0,1.0,0.0,0
2019-02-05 16:38:10,0.0,"Pharma execs will testify before Congress &apos;one way or another,&apos; US senator says",0.0,1.0,0.0,0
2019-02-05 21:06:44,0.0,Merck CEO Frazier to testify at Senate drug pricing hearing,0.0,1.0,0.0,0
2019-02-05 21:49:13,0.0,"Market Close Report: NASDAQ Composite index closes at 7,402.08 up 54.54 points",0.0,1.0,0.0,0
2019-02-05 23:07:11,0.6908,Dow Rallies For Second Straight Triple-Digit Win,0.0,0.467,0.533,1
2019-02-06 12:48:37,0.0,Cancer-Vaccine Maker BioNTech Considering an IPO in U.S.,0.0,1.0,0.0,0
2019-02-06 13:09:03,-0.0772,Winners & Losers from Trump's State of the Union Address,0.252,0.519,0.23,0
2019-02-06 14:44:31,0.0,Pfizer CEO Bourla plans to testify at Senate drug pricing hearing,0.0,1.0,0.0,0
2019-02-06 14:47:08,0.4939,"Health Care Sector Update for 02/06/2019: NVLN, AGLE, VNDA, JNJ, PFE, MRK, ABT, AMGN",0.0,0.802,0.198,1
2019-02-06 17:16:37,-0.3818,Congress invites 7 drugmakers to testify at potentially hostile hearing on drug prices. Here's what they're saying,0.148,0.852,0.0,-1
2019-02-06 18:48:00,0.0,Eli Lilly Stock Falls Because 2019 Isn’t 2018,0.0,1.0,0.0,0
2019-02-06 22:52:47,0.0,At least four pharma CEOs to testify at Senate drug pricing hearing,0.0,1.0,0.0,0
2019-02-07 14:00:02,0.0,"Glaxo (GSK) Beats on Q4 Earnings, to Focus on Oncology in '19",0.0,1.0,0.0,0
2019-02-07 14:47:25,0.4939,"Health Care Sector Update for 02/07/2019: LCI, OSUR, CAH, JNJ, PFE, ABT, MRK, AMGN",0.0,0.802,0.198,1
2019-02-08 04:07:54,-0.4019,What Solid Biosciences' First Failure Means for Sarepta Therapeutics,0.277,0.588,0.134,-1
2019-02-08 10:00:00,0.5267,Buying the Dow Stocks With the Highest Dividends Is a Winning Strategy,0.0,0.746,0.254,1
2019-02-08 12:20:23,-0.296,Pfizer Japan recalls high blood pressure drug Amvalo due to carcinogen,0.18,0.82,0.0,-1
2019-02-08 14:45:22,0.4939,"Health Care Sector Update for 02/08/2019: APOP, SGEN, MBOT, JNJ, PFE, ABT, MRK, AMGN",0.0,0.802,0.198,1
2019-02-08 14:53:04,-0.296,Pfizer Japan recalls high blood pressure drug over cancer-causing impurity,0.196,0.804,0.0,-1
2019-02-08 17:07:43,0.0,"Notable ETF Inflow Detected - SPYG, GOOG, GOOGL, PFE",0.0,1.0,0.0,0
2019-02-08 21:14:08,-0.4404,This Gene Therapy Stock Could Soon Hit The Auction Block — Here&apos;s Why,0.209,0.791,0.0,-1
2019-02-10 22:37:42,0.0,"The Week Ahead In Biotech: Conferences, PDUFA Dates And Clinical Trials",0.0,1.0,0.0,0
2019-02-11 13:51:42,0.0,"Pharma Stock Roundup: Q4 Earnings at MRK, LLY, CHMP Nod for Several Drugs",0.0,1.0,0.0,0
2019-02-11 13:52:27,-0.3612,"Dow 30 Stock Roundup: Disney Earnings Impress, Pfizer's Cancer Drug Gets CHMP Nod",0.24,0.601,0.158,-1
2019-02-11 14:31:02,0.0,Lilly to Begin Exchange Offer for Sale of Balance Elanco Stake,0.0,1.0,0.0,0
2019-02-11 17:07:14,0.0,"Stocks making the biggest moves midday: Avis Budget Group, Pfizer, Tesla & more",0.0,1.0,0.0,0
2019-02-11 21:07:39,0.0,Stocks Start Week of Trade Talks on Muted Note: Markets Wrap,0.0,1.0,0.0,0
2019-02-11 22:00:00,-0.3182,Phase 3 ARCHES Trial Shows XTANDI® (enzalutamide) Significantly Improved Radiographic Progression-Free Survival in Men with Metastatic Hormone-Sensitive Prostate Cancer,0.187,0.681,0.132,-1
2019-02-11 22:05:05,0.4576,"After Hours Most Active for Feb 11, 2019 :  SNAP, BAC, ELAN, FDC, PFE, MGM, FOMX, EMB, FB, EBAY, JBLU, CELG",0.0,0.864,0.136,1
2019-02-11 22:44:00,0.6369,FDA Accepts sBLA and Grants Priority Review for BAVENCIO® (avelumab) Plus INLYTA® (axitinib) for the Treatment of Advanced Renal Cell Carcinoma,0.0,0.744,0.256,1
2019-02-12 01:01:26,-0.4767,"Merck, Pfizer combo treatment boosts kidney cancer survival",0.346,0.472,0.181,-1
2019-02-12 14:36:47,0.4939,"Health Care Sector Update for 02/12/2019: KMDA, GILD, MDGS, JNJ, PFE, MRK, ABT, AMGN",0.0,0.802,0.198,1
